amc,population,cod_uf,microregion,mesoregion,dA_soy,dA_mze,rural_91,log_y_pc_r_91,log_pop_area_91,alpha_adult_91,rural,post03,mort_total_violence_ageadj,lincome,unemployment,employment,share_manuf,share_prim,share_nontrad
510420,213001.999999996,51,51020,5105,2.0645194053649902,2.293215751647949,0.11220276355743408,5.226944446563721,2.652425765991211,0.8480597138404846,FALSE,1,-0.534474559888842,0.14238963930182,-0.0673871458207921,0.0773298952085379,0.0159408676809861,-0.0558163421794224,-0.029915262521825
510450,2397.00000000001,51,51014,5103,2.086318254470825,4.521954536437988,0.46704328060150146,4.980737209320068,1.2149572372436523,0.8264387249946594,TRUE,1,0,0.16039014741842,-0.129552416533706,0.189217237789271,-0.0030866739053689,-0.230592476278882,0.194118469406032
510460,11478,51,51021,5105,2.580393075942993,3.976907968521118,0.6045534610748291,4.696280002593994,-0.07616610825061798,0.7567322254180908,TRUE,1,-14.2145437777929,0.06723028607066,0.016914214433156,-0.056761422515208,-0.0168164757759982,-0.098519261484674,0.056711638866491
510480,37976.0000000006,51,51021,5105,1.9263107776641846,2.037574291229248,0.12881791591644287,5.034278392791748,1.992181658744812,0.8195162415504456,FALSE,1,12.4104968535568,0.0710729170601496,-0.068024091845031,0.035897454976789,0.038584065963223,-0.14782793629936,0.041258670705422
510490,7696.00000000001,51,51016,5104,1.4483428001403809,2.6680572032928467,0.5763477087020874,4.402669429779053,1.632144570350647,0.6086722016334534,TRUE,1,15.0617554323142,0.0860029331536705,-0.0322117945560895,-0.091887165387756,0.0655969654077553,-0.260751683818604,0.115747707448078
510500,10455,51,51014,5103,2.2546279430389404,4.9923834800720215,0.5647078156471252,4.30605411529541,2.3870372772216797,0.7002295255661011,TRUE,1,-27.4993650261092,0.2624003475899,-0.0109444198225841,8.06465756839014e-4,-0.0114027414901934,-0.115484009870175,0.096820297958769
510515,39255.0000000008,51,51001,5101,1.824966549873352,1.9443511962890625,0.29743480682373047,5.199564456939697,0.3251980245113373,0.8464588522911072,FALSE,1,-29.6358750484382,0.19794753357496,0.0048179315645061,-0.033433728722727,-0.0431433185729609,-0.151571218441601,0.121539210868749
510517,26184,51,51001,5101,1.5533509254455566,1.744396448135376,0.5415375232696533,5.302413463592529,-0.7263815999031067,0.9173439145088196,TRUE,1,-64.6420076103734,-0.0912948872858994,-0.0150989563406781,-0.0633844506899219,-0.118062870159887,-0.035199199331926,0.074706701478221
510520,11430,51,51021,5105,2.038407802581787,2.447000026702881,0.30093705654144287,5.120150566101074,1.6024338006973267,0.7571613788604736,TRUE,1,10.2820808495261,0.10159910360975,-0.0423917605333963,0.039823252407622,0.0655593836278309,-0.221508756071004,0.0463527693055801
510525,45555.9999999988,51,51006,5101,2.3677430152893066,2.364028215408325,0.35771042108535767,5.599096775054932,0.6036427021026611,0.9502202272415161,FALSE,1,-8.17806505139981,-0.0293441823613305,0.0151581997563855,0.076926809811781,0.12045690941357,-0.105078811375149,-0.0711619659323339
510530,9364.00000000012,51,51009,5102,2.2980282306671143,2.595332145690918,0.476817786693573,4.876193523406982,-1.1520013809204102,0.7539817690849304,TRUE,1,-70.6979735513738,0.46897861696971,0.0119695084890689,-0.013209527889564,-0.019292145101702102,-0.012860445884936,-0.016244172671752
510550,43261.0000000001,51,51012,5103,2.0801703929901123,3.5530881881713867,0.594455361366272,4.769233703613281,-0.7140699625015259,0.7879087328910828,TRUE,1,-20.7340805213363,0.0168642733809303,-0.0188327677338912,-0.0298724566214039,-0.0400636238944763,-0.12173793664182,0.104919556999269
510560,14173.9999999976,51,51003,5101,1.4940732717514038,1.581052303314209,0.3032124638557434,5.353222846984863,0.36049652099609375,0.8721099495887756,TRUE,1,31.71861316306,0.0170614982873305,-0.0319476731723684,0.0330680288483329,-2.09353363039982e-5,-0.091919824004038,0.042486754489457
